id,item,resp
513,item_6,1
453,item_8,1
10,item_8,1
396,item_8,1
350,item_9,1
190,item_9,1
80,item_9,1
166,item_9,1
130,item_10,1
341,item_10,1
375,item_10,1
473,item_11,1
476,item_11,1
35,item_11,1
282,item_12,1
93,item_12,1
244,item_12,1
464,item_13,1
281,item_13,1
82,item_14,1
305,item_14,1
356,item_15,1
191,item_15,1
389,item_15,1
516,item_16,1
384,item_16,1
527,item_16,1
490,item_16,1
75,item_16,1
339,item_16,1
466,item_17,1
193,item_18,1
464,item_18,1
354,item_18,1
346,item_19,1
127,item_20,1
15,item_1,0
452,item_2,0
416,item_3,0
404,item_3,0
414,item_3,0
26,item_4,0
298,item_5,0
395,item_6,0
122,item_7,0
211,item_7,0
362,item_7,0
207,item_7,0
329,item_7,0
474,item_8,0
462,item_8,0
148,item_8,0
8,item_9,0
110,item_9,0
324,item_10,0
120,item_10,0
247,item_10,0
444,item_10,0
85,item_10,0
52,item_11,0
336,item_11,0
170,item_11,0
81,item_11,0
336,item_12,0
353,item_12,0
298,item_12,0
71,item_13,0
408,item_13,0
40,item_13,0
330,item_13,0
347,item_14,0
521,item_14,0
304,item_15,0
503,item_15,0
465,item_15,0
330,item_16,0
25,item_16,0
530,item_17,0
330,item_17,0
386,item_17,0
437,item_17,0
409,item_18,0
105,item_18,0
289,item_19,0
240,item_19,0
353,item_19,0
438,item_19,0
274,item_19,0
418,item_19,0
517,item_20,0
141,item_1,1
300,item_2,1
432,item_2,1
303,item_2,1
126,item_2,1
46,item_2,1
290,item_2,1
183,item_3,1
4,item_3,1
371,item_3,1
466,item_3,1
176,item_4,1
128,item_4,1
119,item_4,1
419,item_5,1
59,item_5,1
80,item_6,1
111,item_6,1
46,item_6,1
147,item_6,1
533,item_7,1
271,item_8,1
107,item_8,1
244,item_8,1
328,item_8,1
513,item_10,1
295,item_10,1
260,item_10,1
456,item_10,1
453,item_11,1
119,item_12,1
322,item_12,1
248,item_12,1
313,item_14,1
414,item_14,1
270,item_14,1
419,item_14,1
245,item_14,1
363,item_15,1
322,item_16,1
129,item_16,1
189,item_18,1
340,item_18,1
96,item_18,1
124,item_18,1
82,item_19,1
154,item_19,1
124,item_20,1
203,item_20,1
297,item_1,0
123,item_1,0
416,item_1,0
19,item_2,0
342,item_2,0
92,item_3,0
71,item_3,0
83,item_3,0
514,item_4,0
462,item_4,0
338,item_4,0
446,item_5,0
308,item_5,0
315,item_5,0
467,item_5,0
211,item_6,0
28,item_7,0
66,item_7,0
78,item_7,0
139,item_7,0
98,item_8,0
320,item_8,0
506,item_10,0
418,item_10,0
411,item_10,0
226,item_10,0
62,item_11,0
438,item_11,0
7,item_11,0
122,item_11,0
491,item_12,0
336,item_13,0
260,item_13,0
122,item_13,0
505,item_13,0
227,item_15,0
256,item_15,0
511,item_15,0
144,item_16,0
517,item_16,0
338,item_17,0
418,item_17,0
504,item_17,0
77,item_17,0
522,item_17,0
362,item_18,0
271,item_18,0
427,item_19,0
123,item_19,0
150,item_1,1
56,item_1,1
428,item_1,1
161,item_1,1
487,item_1,1
419,item_1,1
77,item_2,1
355,item_2,1
433,item_2,1
164,item_4,1
35,item_4,1
483,item_4,1
429,item_5,1
61,item_6,1
164,item_6,1
39,item_6,1
173,item_6,1
461,item_7,1
21,item_7,1
80,item_7,1
527,item_8,1
94,item_8,1
472,item_8,1
308,item_8,1
514,item_8,1
290,item_9,1
101,item_9,1
379,item_9,1
483,item_9,1
476,item_10,1
2,item_11,1
354,item_11,1
428,item_11,1
216,item_11,1
190,item_11,1
214,item_12,1
4,item_12,1
94,item_12,1
115,item_13,1
302,item_14,1
54,item_14,1
363,item_14,1
453,item_14,1
311,item_15,1
375,item_15,1
295,item_16,1
301,item_16,1
445,item_17,1
136,item_17,1
232,item_18,1
106,item_18,1
289,item_18,1
443,item_18,1
60,item_19,1
362,item_19,1
191,item_20,1
420,item_1,0
377,item_1,0
505,item_1,0
333,item_2,0
224,item_2,0
529,item_2,0
522,item_3,0
309,item_3,0
493,item_3,0
142,item_3,0
251,item_3,0
17,item_3,0
498,item_3,0
407,item_4,0
53,item_4,0
84,item_4,0
479,item_4,0
170,item_5,0
380,item_5,0
200,item_5,0
418,item_7,0
310,item_7,0
25,item_7,0
239,item_8,0
219,item_8,0
165,item_10,0
322,item_10,0
70,item_10,0
460,item_10,0
29,item_11,0
412,item_11,0
442,item_11,0
387,item_11,0
514,item_11,0
215,item_12,0
131,item_13,0
395,item_13,0
107,item_14,0
44,item_15,0
22,item_15,0
398,item_15,0
342,item_16,0
509,item_17,0
524,item_18,0
120,item_18,0
61,item_18,0
352,item_20,0
438,item_20,0
319,item_1,1
374,item_1,1
458,item_1,1
269,item_1,1
11,item_1,1
316,item_1,1
405,item_1,1
513,item_1,1
375,item_2,1
152,item_3,1
287,item_3,1
429,item_4,1
115,item_4,1
180,item_4,1
42,item_4,1
533,item_4,1
396,item_5,1
279,item_5,1
87,item_5,1
105,item_5,1
427,item_5,1
273,item_6,1
188,item_6,1
131,item_6,1
440,item_9,1
142,item_9,1
320,item_9,1
377,item_9,1
255,item_9,1
219,item_10,1
284,item_10,1
245,item_10,1
34,item_10,1
185,item_11,1
88,item_11,1
527,item_12,1
175,item_12,1
168,item_12,1
31,item_12,1
2,item_12,1
476,item_13,1
164,item_14,1
230,item_14,1
320,item_14,1
338,item_14,1
67,item_15,1
384,item_15,1
513,item_16,1
96,item_16,1
118,item_16,1
458,item_16,1
355,item_16,1
153,item_17,1
336,item_17,1
32,item_17,1
190,item_17,1
205,item_18,1
21,item_18,1
114,item_20,1
344,item_20,1
170,item_1,0
69,item_1,0
9,item_1,0
285,item_1,0
2,item_1,0
68,item_1,0
522,item_2,0
334,item_2,0
120,item_3,0
509,item_3,0
170,item_3,0
293,item_3,0
41,item_3,0
153,item_3,0
333,item_4,0
7,item_4,0
381,item_4,0
133,item_4,0
399,item_4,0
250,item_5,0
519,item_6,0
333,item_7,0
507,item_7,0
271,item_7,0
24,item_8,0
200,item_8,0
525,item_9,0
55,item_10,0
156,item_10,0
20,item_10,0
470,item_11,0
416,item_11,0
19,item_11,0
534,item_12,0
158,item_13,0
482,item_13,0
463,item_13,0
350,item_13,0
414,item_13,0
526,item_14,0
495,item_15,0
508,item_17,0
483,item_19,0
378,item_19,0
436,item_20,0
247,item_1,1
363,item_1,1
230,item_1,1
366,item_1,1
341,item_3,1
481,item_3,1
311,item_3,1
284,item_3,1
54,item_4,1
432,item_4,1
107,item_4,1
191,item_4,1
97,item_5,1
62,item_5,1
391,item_5,1
238,item_5,1
323,item_6,1
264,item_6,1
89,item_6,1
267,item_6,1
359,item_7,1
75,item_8,1
533,item_8,1
468,item_8,1
206,item_8,1
263,item_9,1
282,item_10,1
127,item_10,1
449,item_10,1
287,item_12,1
156,item_13,1
487,item_14,1
72,item_14,1
78,item_14,1
394,item_14,1
157,item_14,1
411,item_14,1
130,item_16,1
206,item_16,1
379,item_16,1
245,item_17,1
287,item_18,1
300,item_18,1
351,item_18,1
210,item_19,1
155,item_19,1
193,item_19,1
256,item_20,1
41,item_2,0
119,item_3,0
195,item_3,0
532,item_3,0
473,item_4,0
505,item_5,0
68,item_6,0
338,item_7,0
372,item_8,0
512,item_8,0
296,item_9,0
366,item_10,0
441,item_10,0
294,item_10,0
112,item_11,0
364,item_11,0
402,item_12,0
342,item_12,0
91,item_13,0
279,item_13,0
506,item_14,0
498,item_14,0
183,item_15,0
240,item_15,0
491,item_15,0
364,item_15,0
372,item_15,0
72,item_16,0
395,item_16,0
319,item_16,0
83,item_16,0
316,item_16,0
103,item_17,0
143,item_17,0
240,item_17,0
52,item_17,0
299,item_17,0
207,item_17,0
123,item_18,0
412,item_18,0
529,item_19,0
512,item_19,0
411,item_19,0
134,item_19,0
376,item_19,0
421,item_19,0
495,item_20,0
371,item_20,0
47,item_20,0
162,item_1,1
156,item_2,1
284,item_2,1
162,item_2,1
35,item_2,1
259,item_2,1
2,item_3,1
109,item_3,1
385,item_4,1
368,item_4,1
389,item_5,1
156,item_5,1
516,item_5,1
396,item_6,1
354,item_6,1
336,item_6,1
276,item_6,1
478,item_7,1
318,item_7,1
400,item_7,1
375,item_8,1
429,item_8,1
349,item_8,1
531,item_8,1
284,item_9,1
12,item_9,1
295,item_9,1
4,item_11,1
203,item_11,1
124,item_11,1
243,item_11,1
311,item_12,1
180,item_12,1
456,item_12,1
63,item_13,1
439,item_13,1
376,item_13,1
402,item_14,1
267,item_14,1
79,item_14,1
507,item_14,1
385,item_14,1
462,item_14,1
502,item_14,1
169,item_15,1
530,item_15,1
429,item_15,1
396,item_15,1
39,item_15,1
305,item_15,1
431,item_16,1
396,item_16,1
114,item_16,1
91,item_16,1
156,item_17,1
344,item_18,1
487,item_18,1
413,item_19,1
229,item_19,1
301,item_19,1
285,item_19,1
50,item_20,1
335,item_20,1
146,item_20,1
513,item_20,1
161,item_20,1
310,item_2,0
226,item_3,0
337,item_3,0
314,item_3,0
238,item_3,0
153,item_4,0
474,item_4,0
234,item_5,0
158,item_5,0
188,item_7,0
106,item_7,0
381,item_7,0
24,item_7,0
10,item_7,0
499,item_9,0
381,item_9,0
259,item_9,0
436,item_10,0
103,item_11,0
516,item_11,0
6,item_13,0
215,item_13,0
135,item_13,0
332,item_13,0
524,item_13,0
175,item_14,0
531,item_14,0
415,item_15,0
130,item_15,0
170,item_15,0
371,item_15,0
14,item_16,0
482,item_18,0
27,item_18,0
504,item_18,0
441,item_18,0
321,item_18,0
399,item_19,0
348,item_19,0
84,item_19,0
432,item_19,0
24,item_19,0
361,item_20,0
157,item_20,0
3,item_20,0
231,item_20,0
293,item_20,0
504,item_20,0
220,item_1,1
229,item_2,1
127,item_2,1
136,item_2,1
230,item_2,1
445,item_3,1
422,item_3,1
401,item_3,1
483,item_3,1
324,item_3,1
127,item_3,1
229,item_3,1
303,item_4,1
324,item_4,1
357,item_5,1
39,item_5,1
89,item_5,1
391,item_6,1
294,item_6,1
500,item_6,1
39,item_7,1
396,item_7,1
195,item_8,1
454,item_8,1
202,item_9,1
308,item_9,1
301,item_9,1
317,item_9,1
361,item_10,1
213,item_10,1
36,item_10,1
400,item_10,1
1,item_11,1
209,item_11,1
449,item_12,1
521,item_12,1
365,item_12,1
485,item_12,1
262,item_12,1
487,item_12,1
254,item_13,1
363,item_13,1
219,item_14,1
29,item_14,1
529,item_14,1
437,item_14,1
180,item_15,1
104,item_15,1
494,item_16,1
373,item_16,1
374,item_17,1
152,item_17,1
242,item_17,1
302,item_17,1
185,item_17,1
468,item_17,1
140,item_17,1
94,item_17,1
43,item_18,1
174,item_18,1
228,item_18,1
95,item_18,1
405,item_18,1
494,item_18,1
260,item_20,1
184,item_20,1
118,item_20,1
315,item_20,1
16,item_20,1
264,item_1,0
234,item_1,0
10,item_2,0
517,item_3,0
292,item_4,0
24,item_5,0
449,item_7,0
336,item_7,0
427,item_7,0
294,item_7,0
272,item_7,0
450,item_7,0
58,item_8,0
37,item_9,0
315,item_13,0
477,item_13,0
182,item_13,0
228,item_14,0
227,item_14,0
44,item_14,0
28,item_15,0
121,item_16,0
69,item_16,0
274,item_16,0
311,item_17,0
492,item_17,0
231,item_17,0
442,item_17,0
195,item_17,0
408,item_18,0
446,item_18,0
536,item_18,0
359,item_18,0
73,item_19,0
401,item_19,0
12,item_20,0
535,item_20,0
483,item_20,0
514,item_20,0
525,item_20,0
461,item_20,0
370,item_1,1
371,item_1,1
197,item_1,1
107,item_2,1
106,item_2,1
340,item_2,1
449,item_4,1
442,item_4,1
431,item_4,1
472,item_5,1
102,item_5,1
492,item_5,1
199,item_6,1
386,item_6,1
520,item_6,1
190,item_6,1
213,item_7,1
238,item_7,1
243,item_8,1
258,item_8,1
138,item_9,1
330,item_9,1
9,item_9,1
463,item_9,1
116,item_9,1
368,item_10,1
74,item_10,1
33,item_10,1
81,item_12,1
145,item_12,1
192,item_12,1
109,item_12,1
142,item_13,1
19,item_14,1
469,item_14,1
57,item_14,1
198,item_14,1
172,item_14,1
252,item_14,1
431,item_15,1
70,item_15,1
455,item_15,1
248,item_16,1
138,item_17,1
57,item_17,1
189,item_17,1
318,item_18,1
147,item_18,1
140,item_18,1
31,item_19,1
199,item_19,1
151,item_19,1
197,item_19,1
96,item_20,1
282,item_20,1
40,item_1,0
451,item_3,0
71,item_4,0
342,item_4,0
523,item_4,0
342,item_5,0
167,item_5,0
432,item_5,0
525,item_6,0
40,item_6,0
66,item_6,0
353,item_7,0
101,item_8,0
229,item_8,0
28,item_9,0
133,item_10,0
313,item_10,0
61,item_10,0
443,item_10,0
265,item_10,0
534,item_11,0
16,item_11,0
441,item_11,0
329,item_11,0
286,item_11,0
170,item_12,0
166,item_12,0
121,item_13,0
437,item_13,0
435,item_13,0
321,item_13,0
473,item_13,0
504,item_15,0
62,item_15,0
125,item_15,0
53,item_16,0
328,item_16,0
17,item_17,0
518,item_17,0
490,item_19,0
81,item_19,0
158,item_19,0
6,item_20,0
187,item_20,0
215,item_20,0
178,item_20,0
241,item_1,1
240,item_1,1
187,item_1,1
102,item_2,1
278,item_2,1
489,item_3,1
323,item_3,1
453,item_4,1
116,item_4,1
447,item_5,1
185,item_5,1
138,item_5,1
18,item_5,1
22,item_6,1
357,item_6,1
289,item_6,1
126,item_6,1
361,item_7,1
238,item_8,1
45,item_8,1
217,item_8,1
380,item_8,1
46,item_8,1
208,item_8,1
410,item_9,1
435,item_9,1
39,item_9,1
210,item_10,1
533,item_10,1
186,item_11,1
102,item_11,1
141,item_12,1
140,item_12,1
316,item_12,1
102,item_13,1
295,item_13,1
33,item_13,1
115,item_14,1
492,item_14,1
11,item_14,1
81,item_14,1
365,item_14,1
180,item_14,1
285,item_15,1
18,item_16,1
136,item_16,1
288,item_16,1
384,item_17,1
285,item_17,1
173,item_18,1
185,item_18,1
136,item_19,1
104,item_20,1
405,item_20,1
198,item_20,1
7,item_1,0
114,item_1,0
455,item_2,0
510,item_2,0
123,item_3,0
393,item_3,0
265,item_3,0
343,item_3,0
269,item_4,0
501,item_4,0
81,item_6,0
334,item_6,0
103,item_7,0
226,item_7,0
508,item_7,0
106,item_8,0
49,item_8,0
312,item_8,0
307,item_9,0
200,item_9,0
442,item_10,0
83,item_10,0
181,item_10,0
415,item_10,0
367,item_11,0
399,item_11,0
15,item_12,0
337,item_12,0
323,item_13,0
349,item_13,0
73,item_13,0
452,item_13,0
85,item_14,0
224,item_15,0
187,item_15,0
115,item_15,0
419,item_15,0
188,item_15,0
259,item_15,0
9,item_15,0
417,item_15,0
250,item_17,0
255,item_17,0
415,item_18,0
3,item_18,0
294,item_19,0
250,item_19,0
52,item_19,0
514,item_19,0
299,item_19,0
440,item_19,0
74,item_19,0
195,item_20,0
61,item_20,0
121,item_20,0
139,item_20,0
112,item_20,0
282,item_1,1
282,item_2,1
109,item_2,1
45,item_3,1
35,item_3,1
513,item_3,1
440,item_4,1
142,item_4,1
136,item_4,1
157,item_5,1
344,item_5,1
274,item_6,1
282,item_6,1
341,item_6,1
29,item_6,1
101,item_6,1
458,item_7,1
282,item_7,1
56,item_7,1
196,item_7,1
192,item_7,1
184,item_7,1
280,item_7,1
385,item_8,1
221,item_8,1
1,item_8,1
448,item_8,1
319,item_8,1
132,item_8,1
300,item_9,1
364,item_9,1
323,item_9,1
266,item_9,1
7,item_9,1
273,item_9,1
132,item_9,1
303,item_11,1
361,item_11,1
287,item_11,1
133,item_12,1
223,item_12,1
136,item_12,1
86,item_12,1
284,item_13,1
35,item_13,1
413,item_14,1
418,item_14,1
67,item_14,1
276,item_15,1
319,item_15,1
50,item_15,1
248,item_15,1
250,item_16,1
23,item_17,1
180,item_17,1
172,item_18,1
213,item_19,1
284,item_20,1
457,item_1,0
249,item_1,0
194,item_1,0
3,item_1,0
8,item_3,0
515,item_3,0
194,item_5,0
62,item_7,0
483,item_7,0
194,item_9,0
274,item_9,0
332,item_10,0
483,item_10,0
430,item_10,0
289,item_10,0
451,item_10,0
360,item_11,0
49,item_12,0
297,item_12,0
509,item_12,0
397,item_12,0
534,item_13,0
347,item_13,0
8,item_14,0
436,item_14,0
58,item_15,0
490,item_15,0
435,item_15,0
381,item_15,0
475,item_15,0
391,item_17,0
438,item_17,0
348,item_17,0
417,item_17,0
97,item_18,0
404,item_19,0
515,item_20,0
342,item_20,0
380,item_20,0
216,item_1,1
284,item_1,1
471,item_1,1
182,item_2,1
153,item_2,1
276,item_2,1
311,item_2,1
90,item_3,1
277,item_3,1
458,item_3,1
457,item_3,1
208,item_4,1
323,item_4,1
496,item_4,1
33,item_5,1
34,item_6,1
352,item_6,1
328,item_6,1
482,item_6,1
456,item_6,1
70,item_7,1
50,item_7,1
475,item_8,1
302,item_8,1
50,item_8,1
408,item_8,1
149,item_9,1
256,item_9,1
313,item_9,1
493,item_9,1
473,item_10,1
297,item_10,1
301,item_10,1
193,item_11,1
476,item_12,1
379,item_12,1
356,item_12,1
87,item_12,1
359,item_12,1
258,item_13,1
47,item_14,1
352,item_14,1
277,item_14,1
383,item_14,1
425,item_14,1
357,item_14,1
410,item_14,1
440,item_14,1
255,item_14,1
329,item_14,1
190,item_16,1
425,item_16,1
257,item_16,1
374,item_16,1
269,item_16,1
60,item_17,1
366,item_17,1
434,item_17,1
78,item_17,1
298,item_18,1
332,item_18,1
218,item_18,1
323,item_19,1
472,item_20,1
201,item_20,1
300,item_20,1
418,item_1,0
337,item_1,0
482,item_1,0
59,item_2,0
338,item_3,0
255,item_3,0
67,item_4,0
112,item_4,0
485,item_4,0
226,item_5,0
165,item_6,0
9,item_6,0
530,item_6,0
10,item_6,0
518,item_7,0
224,item_7,0
382,item_7,0
531,item_9,0
156,item_9,0
76,item_9,0
175,item_10,0
186,item_10,0
536,item_10,0
427,item_10,0
326,item_10,0
249,item_11,0
421,item_11,0
497,item_12,0
421,item_12,0
390,item_13,0
373,item_13,0
404,item_13,0
82,item_13,0
134,item_14,0
75,item_14,0
240,item_14,0
148,item_14,0
254,item_14,0
495,item_14,0
499,item_14,0
49,item_15,0
326,item_15,0
428,item_15,0
402,item_15,0
327,item_15,0
114,item_15,0
7,item_16,0
158,item_16,0
337,item_16,0
353,item_16,0
430,item_17,0
53,item_18,0
181,item_18,0
392,item_18,0
523,item_18,0
425,item_19,0
326,item_19,0
170,item_19,0
61,item_19,0
533,item_20,0
27,item_20,0
122,item_20,0
330,item_20,0
248,item_1,1
489,item_1,1
378,item_2,1
85,item_3,1
419,item_3,1
201,item_4,1
289,item_4,1
89,item_4,1
318,item_4,1
388,item_5,1
428,item_5,1
182,item_5,1
300,item_5,1
146,item_5,1
50,item_6,1
91,item_6,1
331,item_6,1
268,item_6,1
212,item_6,1
2,item_7,1
285,item_8,1
419,item_8,1
78,item_8,1
485,item_8,1
180,item_8,1
126,item_8,1
266,item_8,1
205,item_8,1
150,item_8,1
535,item_9,1
95,item_9,1
162,item_9,1
193,item_10,1
369,item_10,1
384,item_10,1
247,item_11,1
132,item_11,1
138,item_11,1
57,item_11,1
375,item_11,1
305,item_11,1
425,item_12,1
207,item_12,1
313,item_12,1
520,item_12,1
42,item_13,1
385,item_13,1
278,item_14,1
125,item_14,1
344,item_14,1
109,item_14,1
480,item_15,1
3,item_15,1
30,item_15,1
465,item_16,1
317,item_16,1
318,item_17,1
209,item_18,1
445,item_18,1
324,item_18,1
22,item_18,1
116,item_19,1
153,item_20,1
298,item_20,1
455,item_1,0
77,item_1,0
367,item_1,0
26,item_1,0
424,item_1,0
235,item_3,0
76,item_3,0
218,item_3,0
58,item_3,0
307,item_3,0
274,item_3,0
512,item_3,0
44,item_4,0
372,item_4,0
122,item_4,0
171,item_4,0
231,item_4,0
399,item_5,0
310,item_5,0
165,item_7,0
101,item_7,0
117,item_7,0
291,item_7,0
182,item_7,0
26,item_7,0
171,item_8,0
169,item_8,0
3,item_9,0
452,item_9,0
521,item_10,0
44,item_10,0
17,item_10,0
200,item_11,0
426,item_11,0
217,item_11,0
490,item_11,0
240,item_11,0
395,item_11,0
517,item_12,0
444,item_13,0
459,item_13,0
517,item_13,0
66,item_13,0
442,item_13,0
529,item_13,0
239,item_13,0
122,item_14,0
171,item_14,0
26,item_14,0
534,item_15,0
399,item_17,0
91,item_17,0
208,item_18,0
15,item_18,0
20,item_18,0
392,item_19,0
230,item_19,0
6,item_19,0
420,item_19,0
15,item_20,0
240,item_20,0
463,item_20,0
511,item_20,0
324,item_1,1
91,item_1,1
439,item_1,1
306,item_2,1
318,item_2,1
501,item_3,1
12,item_4,1
454,item_4,1
433,item_4,1
14,item_4,1
216,item_4,1
349,item_4,1
178,item_5,1
71,item_5,1
116,item_5,1
175,item_6,1
48,item_6,1
116,item_6,1
527,item_6,1
433,item_6,1
60,item_6,1
119,item_6,1
208,item_7,1
198,item_7,1
313,item_8,1
241,item_8,1
140,item_8,1
441,item_8,1
278,item_8,1
367,item_9,1
240,item_9,1
32,item_9,1
74,item_9,1
384,item_9,1
94,item_10,1
468,item_11,1
116,item_11,1
232,item_12,1
48,item_12,1
205,item_12,1
393,item_12,1
433,item_12,1
450,item_12,1
162,item_13,1
403,item_13,1
163,item_14,1
55,item_14,1
40,item_14,1
221,item_14,1
162,item_15,1
157,item_15,1
65,item_15,1
254,item_15,1
527,item_15,1
368,item_16,1
434,item_16,1
387,item_16,1
432,item_16,1
116,item_17,1
473,item_18,1
325,item_18,1
245,item_19,1
184,item_19,1
154,item_20,1
131,item_2,0
521,item_2,0
152,item_2,0
204,item_3,0
380,item_3,0
427,item_3,0
510,item_4,0
534,item_4,0
324,item_5,0
137,item_5,0
408,item_7,0
398,item_7,0
420,item_7,0
502,item_7,0
387,item_7,0
17,item_7,0
167,item_8,0
339,item_9,0
536,item_9,0
454,item_9,0
364,item_10,0
404,item_10,0
414,item_11,0
120,item_12,0
286,item_12,0
356,item_13,0
425,item_13,0
119,item_13,0
497,item_14,0
353,item_14,0
529,item_15,0
397,item_16,0
167,item_17,0
435,item_17,0
203,item_17,0
507,item_18,0
530,item_19,0
373,item_19,0
325,item_19,0
286,item_20,0
378,item_1,1
445,item_1,1
411,item_1,1
84,item_1,1
527,item_1,1
108,item_1,1
243,item_2,1
270,item_2,1
285,item_2,1
124,item_2,1
93,item_4,1
243,item_4,1
219,item_5,1
402,item_5,1
383,item_5,1
373,item_6,1
55,item_8,1
404,item_8,1
324,item_8,1
79,item_8,1
306,item_9,1
346,item_9,1
309,item_9,1
482,item_9,1
480,item_10,1
283,item_10,1
298,item_11,1
400,item_11,1
56,item_12,1
102,item_12,1
171,item_12,1
147,item_12,1
5,item_12,1
276,item_14,1
375,item_14,1
56,item_14,1
169,item_14,1
162,item_14,1
459,item_14,1
35,item_15,1
234,item_15,1
85,item_15,1
377,item_16,1
36,item_16,1
79,item_16,1
116,item_16,1
192,item_16,1
319,item_17,1
266,item_17,1
56,item_18,1
384,item_18,1
432,item_18,1
396,item_18,1
152,item_19,1
385,item_20,1
397,item_1,0
195,item_1,0
531,item_1,0
143,item_1,0
175,item_2,0
47,item_3,0
59,item_3,0
117,item_4,0
477,item_4,0
228,item_4,0
297,item_4,0
317,item_5,0
286,item_6,0
217,item_6,0
308,item_7,0
175,item_8,0
458,item_10,0
455,item_10,0
67,item_11,0
274,item_11,0
148,item_11,0
75,item_11,0
349,item_11,0
261,item_11,0
471,item_13,0
16,item_13,0
457,item_13,0
503,item_14,0
143,item_14,0
449,item_14,0
148,item_15,0
117,item_16,0
261,item_17,0
236,item_17,0
475,item_17,0
512,item_17,0
28,item_17,0
515,item_18,0
215,item_18,0
483,item_18,0
455,item_18,0
203,item_18,0
518,item_19,0
414,item_19,0
171,item_19,0
503,item_19,0
101,item_19,0
276,item_19,0
475,item_20,0
205,item_20,0
479,item_20,0
422,item_20,0
280,item_1,1
494,item_2,1
202,item_2,1
96,item_2,1
214,item_2,1
422,item_2,1
279,item_2,1
23,item_3,1
359,item_3,1
329,item_3,1
350,item_4,1
155,item_4,1
302,item_4,1
499,item_4,1
431,item_5,1
63,item_5,1
292,item_5,1
57,item_5,1
12,item_5,1
196,item_6,1
159,item_6,1
107,item_6,1
235,item_6,1
301,item_6,1
110,item_6,1
369,item_8,1
7,item_8,1
484,item_8,1
451,item_9,1
6,item_9,1
331,item_9,1
359,item_11,1
90,item_12,1
88,item_12,1
370,item_12,1
367,item_12,1
455,item_14,1
301,item_14,1
388,item_14,1
22,item_14,1
328,item_14,1
32,item_15,1
535,item_16,1
402,item_16,1
265,item_16,1
449,item_16,1
252,item_16,1
146,item_16,1
392,item_16,1
303,item_16,1
396,item_17,1
67,item_18,1
379,item_18,1
474,item_18,1
303,item_18,1
199,item_18,1
458,item_19,1
35,item_19,1
431,item_19,1
439,item_20,1
152,item_20,1
285,item_20,1
296,item_1,0
510,item_1,0
113,item_3,0
129,item_3,0
507,item_4,0
137,item_4,0
404,item_5,0
497,item_5,0
381,item_5,0
475,item_5,0
442,item_5,0
353,item_6,0
324,item_7,0
289,item_7,0
299,item_7,0
243,item_7,0
516,item_7,0
187,item_7,0
517,item_7,0
519,item_8,0
294,item_8,0
449,item_9,0
309,item_10,0
471,item_10,0
253,item_10,0
44,item_11,0
475,item_11,0
154,item_12,0
19,item_13,0
20,item_13,0
337,item_13,0
498,item_13,0
4,item_13,0
49,item_13,0
492,item_13,0
309,item_14,0
235,item_15,0
382,item_15,0
263,item_15,0
90,item_15,0
44,item_16,0
497,item_16,0
399,item_16,0
65,item_17,0
294,item_17,0
115,item_17,0
450,item_17,0
25,item_18,0
65,item_18,0
299,item_18,0
508,item_19,0
281,item_19,0
42,item_1,1
124,item_1,1
328,item_2,1
213,item_2,1
189,item_2,1
428,item_2,1
444,item_3,1
325,item_4,1
45,item_4,1
57,item_4,1
262,item_4,1
478,item_4,1
183,item_4,1
315,item_4,1
64,item_5,1
77,item_5,1
93,item_6,1
377,item_6,1
105,item_7,1
149,item_8,1
431,item_8,1
333,item_8,1
190,item_8,1
247,item_8,1
254,item_8,1
164,item_9,1
157,item_11,1
86,item_11,1
169,item_11,1
357,item_12,1
104,item_12,1
74,item_12,1
111,item_12,1
349,item_12,1
202,item_13,1
36,item_13,1
136,item_13,1
21,item_14,1
184,item_14,1
396,item_14,1
91,item_14,1
359,item_14,1
366,item_15,1
287,item_15,1
195,item_16,1
122,item_16,1
404,item_16,1
277,item_17,1
365,item_18,1
256,item_19,1
209,item_19,1
192,item_20,1
206,item_20,1
213,item_20,1
226,item_1,0
27,item_1,0
68,item_2,0
506,item_2,0
13,item_2,0
171,item_3,0
77,item_3,0
167,item_4,0
29,item_4,0
249,item_7,0
5,item_7,0
416,item_7,0
75,item_7,0
103,item_8,0
424,item_10,0
58,item_10,0
462,item_10,0
317,item_10,0
67,item_10,0
501,item_10,0
10,item_11,0
479,item_11,0
514,item_13,0
133,item_13,0
472,item_13,0
536,item_13,0
412,item_13,0
73,item_14,0
251,item_14,0
224,item_14,0
134,item_15,0
243,item_15,0
395,item_15,0
61,item_17,0
217,item_17,0
398,item_17,0
36,item_17,0
120,item_17,0
122,item_17,0
3,item_17,0
144,item_17,0
452,item_17,0
274,item_18,0
417,item_18,0
334,item_18,0
133,item_18,0
479,item_18,0
175,item_19,0
120,item_19,0
349,item_20,0
271,item_20,0
144,item_20,0
467,item_20,0
221,item_20,0
286,item_1,1
470,item_1,1
379,item_2,1
344,item_2,1
212,item_2,1
411,item_3,1
447,item_3,1
238,item_4,1
468,item_4,1
286,item_4,1
85,item_5,1
520,item_5,1
503,item_5,1
44,item_6,1
88,item_6,1
346,item_6,1
230,item_6,1
470,item_6,1
478,item_6,1
277,item_6,1
30,item_7,1
298,item_7,1
298,item_8,1
256,item_8,1
115,item_8,1
268,item_8,1
210,item_8,1
330,item_8,1
331,item_8,1
254,item_9,1
430,item_9,1
473,item_9,1
